relation_id,sample_id,sha256,function_id,source_node,target_node,relation_type,tool,command_or_analysis_step,confidence,uncertainty_reason,evidence_label
V23-R-0003389,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9901,sym.imp.pthread_mutex_lock,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003390,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9901,sym.imp.pthread_mutex_lock,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0003391,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9909,0x16028,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003392,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9913,0x59f0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003393,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9913,sym.imp.pthread_mutex_unlock,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003394,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9913,sym.imp.pthread_mutex_unlock,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0003395,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9921,0x69c0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003396,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9926,0x29af60,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003397,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9932,0x5ac0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003398,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9932,sym.imp.clock_gettime,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003399,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x993c,0x29af80,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003400,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9943,0x5cd0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003401,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9943,sym.imp.__sigsetjmp,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003402,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9956,0x29af74,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003403,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9964,0x8,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003404,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9984,0x29b120,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003405,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x998b,0x6c30,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003406,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9997,0x5bd0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003407,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9997,sym.imp.signal,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003408,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x999e,0xb,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003409,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99a3,0x5bd0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003410,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99a3,sym.imp.signal,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003411,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99ab,0x5d00,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003412,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99ab,sym.imp.pthread_mutex_lock,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003413,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99ab,sym.imp.pthread_mutex_lock,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0003414,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99b3,0x16028,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003415,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99bd,0x59f0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003416,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99bd,sym.imp.pthread_mutex_unlock,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003417,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99bd,sym.imp.pthread_mutex_unlock,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0003418,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99cb,0x69c0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003419,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99d0,0x29af48,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003420,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99e0,0x29af40,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003421,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x99f8,0x29af48,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003422,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a08,0x5e30,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003423,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a08,sym.imp.sem_post,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003424,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a0d,0x29af48,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003425,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a1e,0x248,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003426,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a25,0x5c40,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003427,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a25,sym.imp.pthread_kill,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003428,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a25,sym.imp.pthread_kill,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0003429,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a2a,0x29af40,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003430,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a40,0x29af48,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003431,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a5d,0x5ab0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003432,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a5d,sym.imp.pthread_join,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003433,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a5d,sym.imp.pthread_join,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0003434,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a62,0x29af40,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003435,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a6b,0x29b0e0,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003436,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a74,0x5d00,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003437,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a74,sym.imp.pthread_mutex_lock,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003438,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a74,sym.imp.pthread_mutex_lock,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0003439,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a79,0x29af40,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003440,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9a8d,0x29af48,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003441,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9aa4,0x190,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003442,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9aab,0xb470,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003443,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9ab0,0x29af48,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003444,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9abb,0x5f20,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003445,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9abb,sym.imp.sem_destroy,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003446,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9ac0,0x29af40,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003447,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9ac9,0x29af48,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003448,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9ad0,0x5be0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003449,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9ad0,sym.imp.free,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003450,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9ad5,0x29b0e0,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003451,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9adc,0x29af48,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003452,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9ae7,0x29af40,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003453,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9af2,0x59f0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003454,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9af2,sym.imp.pthread_mutex_unlock,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0003455,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9af2,sym.imp.pthread_mutex_unlock,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0003456,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9b05,0x69c0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003457,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9b0f,0x7450,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9680; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0003458,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9b90,0x28,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0003459,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.plc_cycle_thread_void_,0x9bc0,0x28,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9680; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
